frase_idx,token,NOUN,VERB,ADJ,ADV,CCONJ,DET,NUM,PUNCT,PRON,ADP,segmenta,frase_len_token,frase_len_char,token_len_char,distanza_da_prima_parola
52,un,0,0,0,0,0,1,0,0,0,0,0,6,25,2,3
52,premio,1,0,0,0,0,0,0,0,0,0,0,6,25,6,4
52,.,0,0,0,0,0,0,0,1,0,0,0,6,25,1,5
53,Il,0,0,0,0,0,1,0,0,0,0,0,11,49,2,0
53,video,1,0,0,0,0,0,0,0,0,0,0,11,49,5,1
53,di,0,0,0,0,0,0,0,0,0,1,0,11,49,2,2
53,Suor,0,0,0,0,0,0,0,0,0,0,0,11,49,4,3
53,Cristina,0,0,0,0,0,0,0,0,0,0,0,11,49,8,4
53,che,0,0,0,0,0,0,0,0,1,0,0,11,49,3,5
53,canta,0,1,0,0,0,0,0,0,0,0,0,11,49,5,6
53,è,0,1,0,0,0,0,0,0,0,0,0,11,49,1,7
53,su,0,0,0,0,0,0,0,0,0,1,0,11,49,2,8
53,Youtube,0,0,0,0,0,0,0,0,0,0,0,11,49,7,9
53,.,0,0,0,0,0,0,0,1,0,0,0,11,49,1,10
55,Ad,0,0,0,0,0,0,0,0,0,1,0,15,63,2,0
55,esempio,1,0,0,0,0,0,0,0,0,0,0,15,63,7,1
55,",",0,0,0,0,0,0,0,1,0,0,0,15,63,1,2
55,ci,0,0,0,0,0,0,0,0,1,0,0,15,63,2,3
55,sono,0,1,0,0,0,0,0,0,0,0,0,15,63,4,4
55,video,1,0,0,0,0,0,0,0,0,0,0,15,63,5,5
55,di,0,0,0,0,0,0,0,0,0,1,0,15,63,2,6
55,film,1,0,0,0,0,0,0,0,0,0,0,15,63,4,7
55,",",0,0,0,0,0,0,0,1,0,0,0,15,63,1,8
55,di,0,0,0,0,0,0,0,0,0,1,0,15,63,2,9
55,musica,1,0,0,0,0,0,0,0,0,0,0,15,63,6,10
55,",",0,0,0,0,0,0,0,1,0,0,0,15,63,1,11
55,video,1,0,0,0,0,0,0,0,0,0,0,15,63,5,12
55,divertenti,0,0,1,0,0,0,0,0,0,0,0,15,63,10,13
55,.,0,0,0,0,0,0,0,1,0,0,0,15,63,1,14
56,Il,0,0,0,0,0,1,0,0,0,0,0,15,67,2,0
56,video,1,0,0,0,0,0,0,0,0,0,0,15,67,5,1
56,di,0,0,0,0,0,0,0,0,0,1,0,15,67,2,2
56,Suor,0,0,0,0,0,0,0,0,0,0,0,15,67,4,3
56,Cristina,0,0,0,0,0,0,0,0,0,0,0,15,67,8,4
56,è,0,1,0,0,0,0,0,0,0,0,0,15,67,1,5
56,il,0,0,0,0,0,1,0,0,0,0,0,15,67,2,6
56,video,1,0,0,0,0,0,0,0,0,0,0,15,67,5,7
56,più,0,0,0,1,0,0,0,0,0,0,0,15,67,3,8
56,visto,0,1,0,0,0,0,0,0,0,0,0,15,67,5,9
56,su,0,0,0,0,0,0,0,0,0,1,0,15,67,2,10
56,Youtube,0,0,0,0,0,0,0,0,0,0,0,15,67,7,11
56,nel,0,0,0,0,0,0,0,0,0,1,0,15,67,3,12
56,2014,0,0,0,0,0,0,1,0,0,0,0,15,67,4,13
56,.,0,0,0,0,0,0,0,1,0,0,0,15,67,1,14
57,Se,0,0,0,0,1,0,0,0,0,0,0,20,103,2,0
57,vuoi,0,1,0,0,0,0,0,0,0,0,0,20,103,4,1
57,vedere,0,1,0,0,0,0,0,0,0,0,0,20,103,6,2
57,il,0,0,0,0,0,1,0,0,0,0,0,20,103,2,3
57,video,1,0,0,0,0,0,0,0,0,0,0,20,103,5,4
57,di,0,0,0,0,0,0,0,0,0,1,0,20,103,2,5
57,Suor,0,0,0,0,0,0,0,0,0,0,0,20,103,4,6
57,Cristina,0,0,0,0,0,0,0,0,0,0,0,20,103,8,7
57,puoi,0,1,0,0,0,0,0,0,0,0,0,20,103,4,8
57,andare,0,1,0,0,0,0,0,0,0,0,0,20,103,6,9
57,sul,0,0,0,0,0,0,0,0,0,1,0,20,103,3,10
57,sito,1,0,0,0,0,0,0,0,0,0,0,20,103,4,11
57,www.youtube.it,0,0,0,0,0,0,0,0,0,0,1,20,103,14,12
57,e,0,0,0,0,1,0,0,0,0,0,0,20,103,1,13
57,cercare,0,1,0,0,0,0,0,0,0,0,0,20,103,7,14
57,“,0,0,0,0,0,0,0,1,0,0,0,20,103,1,15
57,Suor,0,0,0,0,0,0,0,0,0,0,0,20,103,4,16
57,Cristina,0,0,0,0,0,0,0,0,0,0,0,20,103,8,17
57,”,0,0,0,0,0,0,0,1,0,0,0,20,103,1,18
57,.,0,0,0,0,0,0,0,1,0,0,0,20,103,1,19
58,L’,0,0,0,0,0,1,0,0,0,0,0,5,27,2,0
58,Oroscopo,0,0,0,0,0,0,0,0,0,0,0,5,27,8,1
58,di,0,0,0,0,0,0,0,0,0,1,0,5,27,2,2
58,dicembre,1,0,0,0,0,0,0,0,0,0,0,5,27,8,3
58,2014,0,0,0,0,0,0,1,0,0,0,0,5,27,4,4
59,Ariete,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0
60,in,0,0,0,0,0,0,0,0,0,1,0,6,33,2,0
60,questo,0,0,0,0,0,1,0,0,0,0,0,6,33,6,1
60,mese,1,0,0,0,0,0,0,0,0,0,1,6,33,4,2
60,sarai,0,1,0,0,0,0,0,0,0,0,0,6,33,5,3
60,molto,0,0,0,1,0,0,0,0,0,0,0,6,33,5,4
60,felice,0,0,1,0,0,0,0,0,0,0,0,6,33,6,5
61,Cancro,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0
62,per,0,0,0,0,0,0,0,0,0,1,0,6,25,3,0
62,te,0,0,0,0,0,0,0,0,1,0,0,6,25,2,1
62,c’,0,0,0,0,0,0,0,0,1,0,0,6,25,2,2
62,è,0,1,0,0,0,0,0,0,0,0,1,6,25,1,3
62,tanta,0,0,0,0,0,1,0,0,0,0,0,6,25,5,4
62,felicità,1,0,0,0,0,0,0,0,0,0,0,6,25,8,5
63,Bilancia,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0
64,avrai,0,1,0,0,0,0,0,0,0,0,0,4,25,5,0
64,molti,0,0,0,0,0,1,0,0,0,0,0,4,25,5,1
64,giorni,1,0,0,0,0,0,0,0,0,0,1,4,25,6,2
64,sereni,0,0,1,0,0,0,0,0,0,0,0,4,25,6,3
65,Capricorno,1,0,0,0,0,0,0,0,0,0,0,1,10,10,0
66,ti,0,0,0,0,0,0,0,0,1,0,0,4,27,2,0
66,sentirai,0,1,0,0,0,0,0,0,0,0,1,4,27,8,1
66,molto,0,0,0,1,0,0,0,0,0,0,0,4,27,5,2
66,fortunato,0,0,1,0,0,0,0,0,0,0,0,4,27,9,3
67,Toro,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0
68,ti,0,0,0,0,0,0,0,0,1,0,0,5,32,2,0
68,aspettano,0,1,0,0,0,0,0,0,0,0,1,5,32,9,1
68,delle,0,0,0,0,0,1,0,0,0,0,0,5,32,5,2
68,belle,0,0,1,0,0,0,0,0,0,0,0,5,32,5,3
68,notizie,1,0,0,0,0,0,0,0,0,0,0,5,32,7,4
69,Leone,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0
70,in,0,0,0,0,0,0,0,0,0,1,0,10,52,2,0
70,questo,0,0,0,0,0,1,0,0,0,0,0,10,52,6,1
70,mese,1,0,0,0,0,0,0,0,0,0,0,10,52,4,2
70,per,0,0,0,0,0,0,0,0,0,1,1,10,52,3,3
70,te,0,0,0,0,0,0,0,0,1,0,0,10,52,2,4
70,ci,0,0,0,0,0,0,0,0,1,0,0,10,52,2,5
70,sarano,0,1,0,0,0,0,0,0,0,0,0,10,52,6,6
70,molte,0,0,0,0,0,1,0,0,0,0,1,10,52,5,7
70,belle,0,0,1,0,0,0,0,0,0,0,0,10,52,5,8
70,giornate,1,0,0,0,0,0,0,0,0,0,0,10,52,8,9
71,Scorpione,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0
72,in,0,0,0,0,0,0,0,0,0,1,0,6,34,2,0
72,questo,0,0,0,0,0,1,0,0,0,0,0,6,34,6,1
72,mese,1,0,0,0,0,0,0,0,0,0,1,6,34,4,2
72,avrai,0,1,0,0,0,0,0,0,0,0,0,6,34,5,3
72,giorni,1,0,0,0,0,0,0,0,0,0,0,6,34,6,4
72,felici,0,0,1,0,0,0,0,0,0,0,0,6,34,6,5
73,Acquario,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0
74,sarà,0,1,0,0,0,0,0,0,0,0,0,5,21,4,0
74,un,0,0,0,0,0,1,0,0,0,0,0,5,21,2,1
74,mese,1,0,0,0,0,0,0,0,0,0,1,5,21,4,2
74,di,0,0,0,0,0,0,0,0,0,1,0,5,21,2,3
74,gioia,1,0,0,0,0,0,0,0,0,0,0,5,21,5,4
75,Gemelli,0,0,0,1,0,0,0,0,0,0,0,1,7,7,0
76,tutte,0,0,0,0,0,1,0,0,0,0,0,6,33,5,0
76,le,0,0,0,0,0,1,0,0,0,0,0,6,33,2,1
76,persone,1,0,0,0,0,0,0,0,0,0,1,6,33,7,2
76,ti,0,0,0,0,0,0,0,0,1,0,0,6,33,2,3
76,vogliono,0,1,0,0,0,0,0,0,0,0,0,6,33,8,4
76,bene,0,0,0,1,0,0,0,0,0,0,0,6,33,4,5
77,Vergine,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0
78,in,0,0,0,0,0,0,0,0,0,1,0,7,39,2,0
78,questi,0,0,0,0,0,1,0,0,0,0,0,7,39,6,1
78,giorni,1,0,0,0,0,0,0,0,0,0,0,7,39,6,2
78,ti,0,0,0,0,0,0,0,0,1,0,1,7,39,2,3
78,sentirai,0,1,0,0,0,0,0,0,0,0,0,7,39,8,4
78,molto,0,0,0,1,0,0,0,0,0,0,0,7,39,5,5
78,bene,0,0,0,1,0,0,0,0,0,0,0,7,39,4,6
79,Sagittario,0,1,0,0,0,0,0,0,0,0,0,1,10,10,0
80,in,0,0,0,0,0,0,0,0,0,1,0,6,34,2,0
80,questo,0,0,0,0,0,1,0,0,0,0,0,6,34,6,1
80,mese,1,0,0,0,0,0,0,0,0,0,1,6,34,4,2
80,ti,0,0,0,0,0,0,0,0,1,0,0,6,34,2,3
80,divertirai,0,1,0,0,0,0,0,0,0,0,0,6,34,10,4
80,molto,0,0,0,1,0,0,0,0,0,0,0,6,34,5,5
81,Pesci,1,0,0,0,0,0,0,0,0,0,0,1,5,5,0
82,sarà,0,1,0,0,0,0,0,0,0,0,0,5,21,4,0
82,un,0,0,0,0,0,1,0,0,0,0,0,5,21,2,1
82,mese,1,0,0,0,0,0,0,0,0,0,1,5,21,4,2
82,di,0,0,0,0,0,0,0,0,0,1,0,5,21,2,3
82,amore,1,0,0,0,0,0,0,0,0,0,0,5,21,5,4
88,Questa,0,0,0,0,0,1,0,0,0,0,0,10,56,6,0
88,nuova,0,0,1,0,0,0,0,0,0,0,0,10,56,5,1
88,legge,1,0,0,0,0,0,0,0,0,0,0,10,56,5,2
88,ha,0,1,0,0,0,0,0,0,0,0,0,10,56,2,3
88,cambiato,0,1,0,0,0,0,0,0,0,0,0,10,56,8,4
88,alcune,0,0,0,0,0,1,0,0,0,0,0,10,56,6,5
88,regole,1,0,0,0,0,0,0,0,0,0,0,10,56,6,6
88,sul,0,0,0,0,0,0,0,0,0,1,0,10,56,3,7
88,lavoro,1,0,0,0,0,0,0,0,0,0,0,10,56,6,8
88,.,0,0,0,0,0,0,0,1,0,0,0,10,56,1,9
91,Chi,0,0,0,0,0,0,0,0,1,0,0,11,46,3,0
91,ti,0,0,0,0,0,0,0,0,1,0,0,11,46,2,1
91,dà,0,1,0,0,0,0,0,0,0,0,0,11,46,2,2
91,un,0,0,0,0,0,1,0,0,0,0,0,11,46,2,3
91,lavoro,1,0,0,0,0,0,0,0,0,0,0,11,46,6,4
91,ti,0,0,0,0,0,0,0,0,1,0,0,11,46,2,5
91,deve,0,1,0,0,0,0,0,0,0,0,0,11,46,4,6
91,fare,0,1,0,0,0,0,0,0,0,0,0,11,46,4,7
91,un,0,0,0,0,0,1,0,0,0,0,0,11,46,2,8
91,contratto,1,0,0,0,0,0,0,0,0,0,0,11,46,9,9
91,.,0,0,0,0,0,0,0,1,0,0,0,11,46,1,10
93,La,0,0,0,0,0,1,0,0,0,0,0,19,94,2,0
93,nuova,0,0,1,0,0,0,0,0,0,0,0,19,94,5,1
93,legge,1,0,0,0,0,0,0,0,0,0,0,19,94,5,2
93,dice,0,1,0,0,0,0,0,0,0,0,0,19,94,4,3
93,anche,0,0,0,1,0,0,0,0,0,0,0,19,94,5,4
93,che,0,0,0,0,1,0,0,0,0,0,0,19,94,3,5
93,dal,0,0,0,0,0,0,0,0,0,1,0,19,94,3,6
93,1,0,0,0,0,0,0,1,0,0,0,0,19,94,1,7
93,gennaio,1,0,0,0,0,0,0,0,0,0,0,19,94,7,8
93,2016,0,0,0,0,0,0,1,0,0,0,1,19,94,4,9
93,non,0,0,0,1,0,0,0,0,0,0,0,19,94,3,10
93,si,0,0,0,0,0,0,0,0,1,0,0,19,94,2,11
93,possono,0,1,0,0,0,0,0,0,0,0,0,19,94,7,12
93,più,0,0,0,1,0,0,0,0,0,0,0,19,94,3,13
93,fare,0,1,0,0,0,0,0,0,0,0,0,19,94,4,14
93,contratti,1,0,0,0,0,0,0,0,0,0,0,19,94,9,15
93,a,0,0,0,0,0,0,0,0,0,1,0,19,94,1,16
93,progetto,1,0,0,0,0,0,0,0,0,0,0,19,94,8,17
93,.,0,0,0,0,0,0,0,1,0,0,0,19,94,1,18
94,Il,0,0,0,0,0,1,0,0,0,0,0,14,67,2,0
94,contratto,1,0,0,0,0,0,0,0,0,0,0,14,67,9,1
94,a,0,0,0,0,0,0,0,0,0,1,0,14,67,1,2
94,progetto,1,0,0,0,0,0,0,0,0,0,0,14,67,8,3
94,è,0,1,0,0,0,0,0,0,0,0,0,14,67,1,4
94,un,0,0,0,0,0,1,0,0,0,0,0,14,67,2,5
94,contratto,1,0,0,0,0,0,0,0,0,0,0,14,67,9,6
94,che,0,0,0,0,0,0,0,0,1,0,0,14,67,3,7
94,ha,0,1,0,0,0,0,0,0,0,0,0,14,67,2,8
94,una,0,0,0,0,0,1,0,0,0,0,0,14,67,3,9
94,data,1,0,0,0,0,0,0,0,0,0,0,14,67,4,10
94,di,0,0,0,0,0,0,0,0,0,1,0,14,67,2,11
94,scadenza,1,0,0,0,0,0,0,0,0,0,0,14,67,8,12
94,.,0,0,0,0,0,0,0,1,0,0,0,14,67,1,13
95,Chi,0,0,0,0,0,0,0,0,1,0,0,15,67,3,0
95,ti,0,0,0,0,0,0,0,0,1,0,0,15,67,2,1
95,dà,0,1,0,0,0,0,0,0,0,0,0,15,67,2,2
95,lavoro,1,0,0,0,0,0,0,0,0,0,0,15,67,6,3
95,ti,0,0,0,0,0,0,0,0,1,0,0,15,67,2,4
95,deve,0,1,0,0,0,0,0,0,0,0,0,15,67,4,5
95,fare,0,1,0,0,0,0,0,0,0,0,0,15,67,4,6
95,un,0,0,0,0,0,1,0,0,0,0,0,15,67,2,7
95,contratto,1,0,0,0,0,0,0,0,0,0,0,15,67,9,8
95,che,0,0,0,0,0,0,0,0,1,0,0,15,67,3,9
95,non,0,0,0,1,0,0,0,0,0,0,0,15,67,3,10
95,ha,0,1,0,0,0,0,0,0,0,0,0,15,67,2,11
95,una,0,0,0,0,0,1,0,0,0,0,0,15,67,3,12
95,scadenza,1,0,0,0,0,0,0,0,0,0,0,15,67,8,13
95,.,0,0,0,0,0,0,0,1,0,0,0,15,67,1,14
97,Queste,0,0,0,0,0,1,0,0,0,0,0,9,51,6,0
97,notizie,1,0,0,0,0,0,0,0,0,0,0,9,51,7,1
97,parlano,0,1,0,0,0,0,0,0,0,0,0,9,51,7,2
97,di,0,0,0,0,0,0,0,0,0,1,0,9,51,2,3
97,cose,1,0,0,0,0,0,0,0,0,0,0,9,51,4,4
97,che,0,0,0,0,0,0,0,0,1,0,0,9,51,3,5
97,fanno,0,1,0,0,0,0,0,0,0,0,0,9,51,5,6
97,le,0,0,0,0,0,1,0,0,0,0,0,9,51,2,7
97,persone,1,0,0,0,0,0,0,0,0,0,0,9,51,7,8
98,Avere,0,1,0,0,0,0,0,0,0,0,0,7,35,5,0
98,la,0,0,0,0,0,1,0,0,0,0,0,7,35,2,1
98,barba,1,0,0,0,0,0,0,0,0,0,0,7,35,5,2
98,è,0,1,0,0,0,0,0,0,0,0,0,7,35,1,3
98,diventata,0,1,0,0,0,0,0,0,0,0,0,7,35,9,4
98,una,0,0,0,0,0,1,0,0,0,0,0,7,35,3,5
98,moda,1,0,0,0,0,0,0,0,0,0,0,7,35,4,6
101,Per,0,0,0,0,0,0,0,0,0,1,0,24,114,3,0
101,molti,0,0,0,0,0,1,0,0,0,0,0,24,114,5,1
101,anni,1,0,0,0,0,0,0,0,0,0,0,24,114,4,2
101,gli,0,0,0,0,0,1,0,0,0,0,0,24,114,3,3
101,uomini,1,0,0,0,0,0,0,0,0,0,0,24,114,6,4
101,hanno,0,1,0,0,0,0,0,0,0,0,0,24,114,5,5
101,seguito,0,1,0,0,0,0,0,0,0,0,0,24,114,7,6
101,la,0,0,0,0,0,1,0,0,0,0,0,24,114,2,7
101,moda,1,0,0,0,0,0,0,0,0,0,1,24,114,4,8
101,di,0,0,0,0,0,0,0,0,0,1,0,24,114,2,9
101,avere,0,1,0,0,0,0,0,0,0,0,0,24,114,5,10
101,un,0,0,0,0,0,1,0,0,0,0,0,24,114,2,11
101,viso,1,0,0,0,0,0,0,0,0,0,0,24,114,4,12
101,senza,0,0,0,0,0,0,0,0,0,1,0,24,114,5,13
101,barba,1,0,0,0,0,0,0,0,0,0,0,24,114,5,14
101,e,0,0,0,0,1,0,0,0,0,0,0,24,114,1,15
101,di,0,0,0,0,0,0,0,0,0,1,0,24,114,2,16
101,togliere,0,1,0,0,0,0,0,0,0,0,0,24,114,8,17
101,i,0,0,0,0,0,1,0,0,0,0,0,24,114,1,18
101,peli,1,0,0,0,0,0,0,0,0,0,0,24,114,4,19
101,anche,0,0,0,1,0,0,0,0,0,0,0,24,114,5,20
101,dal,0,0,0,0,0,0,0,0,0,1,0,24,114,3,21
101,corpo,1,0,0,0,0,0,0,0,0,0,0,24,114,5,22
101,.,0,0,0,0,0,0,0,1,0,0,0,24,114,1,23
102,Ora,0,0,0,1,0,0,0,0,0,0,0,24,112,3,0
102,invece,0,0,0,1,0,0,0,0,0,0,0,24,112,6,1
102,c’,0,0,0,0,0,0,0,0,1,0,0,24,112,2,2
102,è,0,1,0,0,0,0,0,0,0,0,0,24,112,1,3
102,la,0,0,0,0,0,1,0,0,0,0,0,24,112,2,4
102,moda,1,0,0,0,0,0,0,0,0,0,0,24,112,4,5
102,degli,0,0,0,0,0,0,0,0,0,1,0,24,112,5,6
102,uomini,1,0,0,0,0,0,0,0,0,0,0,24,112,6,7
102,con,0,0,0,0,0,0,0,0,0,1,0,24,112,3,8
102,la,0,0,0,0,0,1,0,0,0,0,0,24,112,2,9
102,barba,1,0,0,0,0,0,0,0,0,0,1,24,112,5,10
102,perché,0,0,0,0,1,0,0,0,0,0,0,24,112,6,11
102,gli,0,0,0,0,0,1,0,0,0,0,0,24,112,3,12
102,uomini,1,0,0,0,0,0,0,0,0,0,0,24,112,6,13
102,con,0,0,0,0,0,0,0,0,0,1,0,24,112,3,14
102,la,0,0,0,0,0,1,0,0,0,0,0,24,112,2,15
102,barba,1,0,0,0,0,0,0,0,0,0,0,24,112,5,16
102,sembrano,0,1,0,0,0,0,0,0,0,0,0,24,112,8,17
102,più,0,0,0,1,0,0,0,0,0,0,0,24,112,3,18
102,forti,0,0,1,0,0,0,0,0,0,0,0,24,112,5,19
102,e,0,0,0,0,1,0,0,0,0,0,0,24,112,1,20
102,più,0,0,0,1,0,0,0,0,0,0,0,24,112,3,21
102,maschi,0,0,1,0,0,0,0,0,0,0,0,24,112,6,22
102,.,0,0,0,0,0,0,0,1,0,0,0,24,112,1,23
103,A,0,0,0,0,0,0,0,0,0,1,0,22,110,1,0
103,causa,1,0,0,0,0,0,0,0,0,0,0,22,110,5,1
103,di,0,0,0,0,0,0,0,0,0,1,0,22,110,2,2
103,questa,0,0,0,0,0,1,0,0,0,0,0,22,110,6,3
103,moda,1,0,0,0,0,0,0,0,0,0,0,22,110,4,4
103,",",0,0,0,0,0,0,0,1,0,0,1,22,110,1,5
103,molte,0,0,0,0,0,1,0,0,0,0,0,22,110,5,6
103,persone,1,0,0,0,0,0,0,0,0,0,0,22,110,7,7
103,hanno,0,1,0,0,0,0,0,0,0,0,0,22,110,5,8
103,aperto,0,1,0,0,0,0,0,0,0,0,0,22,110,6,9
103,dei,0,0,0,0,0,1,0,0,0,0,0,22,110,3,10
103,negozi,1,0,0,0,0,0,0,0,0,0,0,22,110,6,11
103,che,0,0,0,0,0,0,0,0,1,0,0,22,110,3,12
103,vendono,0,1,0,0,0,0,0,0,0,0,0,22,110,7,13
103,oggetti,1,0,0,0,0,0,0,0,0,0,1,22,110,7,14
103,per,0,0,0,0,0,0,0,0,0,1,0,22,110,3,15
103,fare,0,1,0,0,0,0,0,0,0,0,0,22,110,4,16
103,più,0,0,0,1,0,0,0,0,0,0,0,22,110,3,17
103,bella,0,0,1,0,0,0,0,0,0,0,0,22,110,5,18
103,la,0,0,0,0,0,1,0,0,0,0,0,22,110,2,19
103,barba,1,0,0,0,0,0,0,0,0,0,0,22,110,5,20
103,.,0,0,0,0,0,0,0,1,0,0,0,22,110,1,21
105,Queste,0,0,0,0,0,1,0,0,0,0,0,7,50,6,0
105,notizie,1,0,0,0,0,0,0,0,0,0,0,7,50,7,1
105,parlano,0,1,0,0,0,0,0,0,0,0,0,7,50,7,2
105,di,0,0,0,0,0,0,0,0,0,1,0,7,50,2,3
105,spettacoli,1,0,0,0,0,0,0,0,0,0,0,7,50,10,4
105,e,0,0,0,0,1,0,0,0,0,0,0,7,50,1,5
105,televisione,1,0,0,0,0,0,0,0,0,0,0,7,50,11,6
106,Al,0,0,0,0,0,0,0,0,0,1,0,7,33,2,0
106,cinema,1,0,0,0,0,0,0,0,0,0,0,7,33,6,1
106,c’,0,0,0,0,0,0,0,0,1,0,0,7,33,2,2
106,è,0,1,0,0,0,0,0,0,0,0,0,7,33,1,3
106,il,0,0,0,0,0,1,0,0,0,0,0,7,33,2,4
106,film,1,0,0,0,0,0,0,0,0,0,0,7,33,4,5
106,Cenerentola,0,0,0,0,0,0,0,0,0,0,0,7,33,11,6
107,Dal,0,0,0,0,0,0,0,0,0,1,0,13,71,3,0
107,12,0,0,0,0,0,0,1,0,0,0,0,13,71,2,1
107,marzo,1,0,0,0,0,0,0,0,0,0,0,13,71,5,2
107,2015,0,0,0,0,0,0,1,0,0,0,0,13,71,4,3
107,nei,0,0,0,0,0,0,0,0,0,1,0,13,71,3,4
107,cinema,1,0,0,0,0,0,0,0,0,0,0,13,71,6,5
107,italiani,0,0,1,0,0,0,0,0,0,0,0,13,71,8,6
107,si,0,0,0,0,0,0,0,0,1,0,0,13,71,2,7
107,può,0,1,0,0,0,0,0,0,0,0,0,13,71,3,8
107,vedere,0,1,0,0,0,0,0,0,0,0,0,13,71,6,9
107,il,0,0,0,0,0,1,0,0,0,0,0,13,71,2,10
107,film,1,0,0,0,0,0,0,0,0,0,1,13,71,4,11
107,Cenerentola,0,0,0,0,0,0,0,0,0,0,0,13,71,11,12
108,Dal,0,0,0,0,0,0,0,0,0,1,0,14,63,3,0
108,12,0,0,0,0,0,0,1,0,0,0,0,14,63,2,1
108,marzo,1,0,0,0,0,0,0,0,0,0,0,14,63,5,2
108,2015,0,0,0,0,0,0,1,0,0,0,0,14,63,4,3
108,al,0,0,0,0,0,0,0,0,0,1,0,14,63,2,4
108,cinema,1,0,0,0,0,0,0,0,0,0,0,14,63,6,5
108,si,0,0,0,0,0,0,0,0,1,0,0,14,63,2,6
108,può,0,1,0,0,0,0,0,0,0,0,0,14,63,3,7
108,vedere,0,1,0,0,0,0,0,0,0,0,0,14,63,6,8
108,il,0,0,0,0,0,1,0,0,0,0,0,14,63,2,9
108,fi,1,0,0,0,0,0,0,0,0,0,0,14,63,2,10
108,lm,0,0,0,0,0,0,0,0,0,0,0,14,63,2,11
108,Cenerentola,0,0,0,0,0,0,0,0,0,0,0,14,63,11,12
108,.,0,0,0,0,0,0,0,1,0,0,0,14,63,1,13
109,La,0,0,0,0,0,1,0,0,0,0,0,25,129,2,0
109,storia,1,0,0,0,0,0,0,0,0,0,0,25,129,6,1
109,che,0,0,0,0,0,0,0,0,1,0,0,25,129,3,2
109,si,0,0,0,0,0,0,0,0,1,0,0,25,129,2,3
109,vede,0,1,0,0,0,0,0,0,0,0,0,25,129,4,4
109,in,0,0,0,0,0,0,0,0,0,1,0,25,129,2,5
109,questo,0,0,0,0,0,1,0,0,0,0,0,25,129,6,6
109,film,1,0,0,0,0,0,0,0,0,0,0,25,129,4,7
109,fatto,0,1,0,0,0,0,0,0,0,0,0,25,129,5,8
109,con,0,0,0,0,0,0,0,0,0,1,0,25,129,3,9
109,attori,1,0,0,0,0,0,0,0,0,0,0,25,129,6,10
109,e,0,0,0,0,1,0,0,0,0,0,0,25,129,1,11
109,attrici,1,0,0,0,0,0,0,0,0,0,1,25,129,7,12
109,è,0,1,0,0,0,0,0,0,0,0,0,25,129,1,13
109,la,0,0,0,0,0,1,0,0,0,0,0,25,129,2,14
109,stessa,0,0,1,0,0,0,0,0,0,0,0,25,129,6,15
109,storia,1,0,0,0,0,0,0,0,0,0,0,25,129,6,16
109,del,0,0,0,0,0,0,0,0,0,1,0,25,129,3,17
109,famoso,0,0,1,0,0,0,0,0,0,0,0,25,129,6,18
109,cartone,1,0,0,0,0,0,0,0,0,0,0,25,129,7,19
109,animato,0,0,1,0,0,0,0,0,0,0,0,25,129,7,20
109,fatto,0,1,0,0,0,0,0,0,0,0,0,25,129,5,21
109,dalla,0,0,0,0,0,0,0,0,0,1,0,25,129,5,22
109,Disney,0,0,0,0,0,0,0,0,0,0,0,25,129,6,23
109,.,0,0,0,0,0,0,0,1,0,0,0,25,129,1,24
110,Il,0,0,0,0,0,1,0,0,0,0,0,14,73,2,0
110,film,1,0,0,0,0,0,0,0,0,0,0,14,73,4,1
110,racconta,0,1,0,0,0,0,0,0,0,0,0,14,73,8,2
110,la,0,0,0,0,0,1,0,0,0,0,0,14,73,2,3
110,storia,1,0,0,0,0,0,0,0,0,0,0,14,73,6,4
110,d’,0,0,0,0,0,0,0,0,0,1,0,14,73,2,5
110,amore,1,0,0,0,0,0,0,0,0,0,0,14,73,5,6
110,tra,0,0,0,0,0,0,0,0,0,1,0,14,73,3,7
110,Cenerentola,0,0,0,0,0,0,0,0,0,0,0,14,73,11,8
110,e,0,0,0,0,1,0,0,0,0,0,0,14,73,1,9
110,il,0,0,0,0,0,1,0,0,0,0,0,14,73,2,10
110,principe,1,0,0,0,0,0,0,0,0,0,0,14,73,8,11
110,azzurro,0,0,1,0,0,0,0,0,0,0,0,14,73,7,12
110,.,0,0,0,0,0,0,0,1,0,0,0,14,73,1,13
113,Queste,0,0,0,0,0,1,0,0,0,0,0,5,31,6,0
113,notizie,1,0,0,0,0,0,0,0,0,0,0,5,31,7,1
113,parlano,0,1,0,0,0,0,0,0,0,0,0,5,31,7,2
113,di,0,0,0,0,0,0,0,0,0,1,0,5,31,2,3
113,sport,1,0,0,0,0,0,0,0,0,0,0,5,31,5,4
114,Campionato,1,0,0,0,0,0,0,0,0,0,0,5,32,10,0
114,mondiale,0,0,1,0,0,0,0,0,0,0,0,5,32,8,1
114,di,0,0,0,0,0,0,0,0,0,1,0,5,32,2,2
114,Formula,0,0,0,0,0,0,0,0,0,0,0,5,32,7,3
